,raw_hz,peak_id,line_width,integral,file_path,raw_Al_concentration,raw_Li_concentration,raw_Na_concentration,degrees_celsius,Hz,Mat_Source,raw_mg,scan_count,nmr_element
120,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ct.ft,0.15,,3.0,25,2767,,,32,23Na
121,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ct.ft,0.15,,3.0,25,2767,,,32,23Na
122,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ct.ft,0.15,,3.0,25,2767,,,32,23Na
123,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ct.ft,0.15,,3.0,25,2767,,,32,23Na
124,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ct.ft,0.15,,3.0,25,2767,,,32,23Na
125,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ctF.ft,0.15,,3.0,25,2767,,,32,23Na
126,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ctF.ft,0.15,,3.0,25,2767,,,32,23Na
127,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ctF.ft,0.15,,3.0,25,2767,,,32,23Na
128,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ctF.ft,0.15,,3.0,25,2767,,,32,23Na
129,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-5th-2767Hz-25C-32ctF.ft,0.15,,3.0,25,2767,,,32,23Na
130,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ct.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
131,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ct.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
132,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ct.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
133,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ct.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
134,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ct.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
135,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ctF.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
136,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ctF.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
137,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ctF.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
138,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ctF.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
139,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2730Hz-140C-32ctF.ft,0.15,,3.0,140,2730,Gibbsite,,32,23Na
140,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ct.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
141,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ct.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
142,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ct.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
143,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ct.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
144,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ct.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
145,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ctF.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
146,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ctF.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
147,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ctF.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
148,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ctF.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
149,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2735Hz-130C-32ctF.ft,0.15,,3.0,130,2735,Gibbsite,,32,23Na
150,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ct.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
151,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ct.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
152,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ct.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
153,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ct.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
154,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ct.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
155,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ctF.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
156,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ctF.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
157,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ctF.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
158,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ctF.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
159,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2744Hz-110C-32ctF.ft,0.15,,3.0,110,2744,Gibbsite,,32,23Na
160,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ct.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
161,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ct.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
162,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ct.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
163,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ct.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
164,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ct.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
165,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ctF.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
166,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ctF.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
167,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ctF.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
168,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ctF.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
169,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2755Hz-90C-32ctF.ft,0.15,,3.0,90,2755,Gibbsite,,32,23Na
170,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ct.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
171,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ct.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
172,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ct.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
173,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ct.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
174,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ct.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
175,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ctF.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
176,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ctF.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
177,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ctF.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
178,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ctF.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
179,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2767Hz-170C-32ctF.ft,0.15,,3.0,170,2767,Gibbsite,,32,23Na
180,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
181,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
182,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
183,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
184,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ct.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
185,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
186,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
187,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
188,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
189,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2770Hz-70C-32ctF.ft,0.15,,3.0,70,2770,Gibbsite,,32,23Na
190,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
191,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
192,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
193,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
194,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ct.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
195,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
196,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
197,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
198,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
199,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2782Hz-50C-32ctF.ft,0.15,,3.0,50,2782,Gibbsite,,32,23Na
200,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
201,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
202,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
203,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
204,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ct.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
205,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
206,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
207,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
208,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
209,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/23Na-concentrated-Gibbsite-2795Hz-25C-32ctF.ft,0.15,,3.0,25,2795,Gibbsite,,32,23Na
210,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft,0.15,,3.0,25,2740,,,128,27Al
211,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft,0.15,,3.0,25,2740,,,128,27Al
212,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft,0.15,,3.0,25,2740,,,128,27Al
213,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft,0.15,,3.0,25,2740,,,128,27Al
214,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ct.ft,0.15,,3.0,25,2740,,,128,27Al
215,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft,0.15,,3.0,25,2740,,,128,27Al
216,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft,0.15,,3.0,25,2740,,,128,27Al
217,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft,0.15,,3.0,25,2740,,,128,27Al
218,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft,0.15,,3.0,25,2740,,,128,27Al
219,33489.0,5.0,1.0,1037729.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-2nd-2740Hz-25C-128ctF.ft,0.15,,3.0,25,2740,,,128,27Al
220,33279.0,1.0,0.0,518551.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft,0.15,,3.0,130,2671,,,600,27Al
221,33361.0,2.0,9.391161016315266,3359571456.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft,0.15,,3.0,130,2671,,,600,27Al
222,33482.0,3.0,2.0,1584970.5,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft,0.15,,3.0,130,2671,,,600,27Al
223,33485.0,4.0,0.0,515050.0,0808G1-0p15M-AlOH3-3M-NaOH-D2O/27Al-5th-2671Hz-130C-600ct.ft,0.15,,3.0,130,2671,,,600,27Al
